,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
457,6274,s4ymRIfOSO0,102.855,finely,cut,106686,finely,chop,add,add,576810.0,101.47,mix,mix,576812.0,104.22,"['add', 'mix']","['add', 'mix']","[576810, 576812]","[101.47, 104.22]",s4ymRIfOSO0_102-855
458,7881,lo19R8olVQM,190.13,completely,mix,34938,fully,incorporate,add,add,523460.0,186.41,turn,turn,523462.0,194.79,"['add', 'add', 'turn', 'knead', 'chill']","['add', 'add', 'turn', 'knead', 'cool']","[523459, 523460, 523462, 523463, 523465]","[181.18, 186.41, 194.79, 195.02, 199.31]",lo19R8olVQM_190-13
459,10272,rWjdBDe9dS8,167.55,finely,spread,96127,thinly,spread,,,,,,,,,[],[],[],[],rWjdBDe9dS8_167-55
460,15315,opKJTOds_VY,314.93,slowly,cook,14133,slowly,cook,add,add,117302.0,303.01,blend,mix,117304.0,320.55,['blend'],['mix'],[117304],[320.55],opKJTOds_VY_314-93
461,15909,Ywvo2TSTh9w,65.175,completely,mix,91518,thoroughly,stir,add,add,151553.0,59.12,knead,knead,151555.0,82.3,['add'],['add'],[151553],[59.12],Ywvo2TSTh9w_65-175
462,16414,HlPjibTJxU0,137.43,slowly,add,57396,slowly,add,mix,mix,94116.0,134.5,mix,mix,94119.0,159.43,['mix'],['mix'],[94116],[134.5],HlPjibTJxU0_137-43
463,1911,aFKzBIon_fQ,50.315,finely,cut,51659,thinly,slice,chop,cut,433317.0,49.91,chop,cut,433318.0,52.37,"['mix', 'add', 'chop', 'chop']","['mix', 'add', 'cut', 'cut']","[433315, 433316, 433317, 433318]","[47.52, 47.7, 49.91, 52.37]",aFKzBIon_fQ_50-315
464,14402,5IRR7vxyfNE,269.025,partially,cool,114508,slightly,cool,melt,melt,464409.0,268.78,add,add,464411.0,271.67,"['mix', 'melt', 'add']","['mix', 'melt', 'add']","[464408, 464409, 464411]","[262.38, 268.78, 271.67]",5IRR7vxyfNE_269-025
465,2169,Muf5XyZXmO0,630.5050000000001,completely,sprinkle,16136,completely,crumble,apply,spread,55609.0,610.53,break,separate,55611.0,638.5,['break'],['separate'],[55611],[638.5],Muf5XyZXmO0_630-5050000000001
466,1973,_bmvzcATsSA,360.39,quickly,cook,51659,quickly,cook,soften,cook,433697.0,316.36,sit,sit,433699.0,370.78,[],[],[],[],_bmvzcATsSA_360-39
467,2707,wJZm-gy-LdM,85.14,quickly,add,81790,fast,add,scrape,scrape,338083.0,70.52,grab,take,338085.0,92.88,['grab'],['take'],[338085],[92.88],wJZm-gy-LdM_85-14
468,16270,-oTBHQjGv2A,50.43,completely,mix,41950,completely,dissolve,stir,mix,72324.0,48.78,boil,cook,72327.0,53.62,"['place', 'boil', 'stir', 'use', 'boil']","['put', 'cook', 'mix', 'use', 'cook']","[72322, 72323, 72324, 72326, 72327]","[43.05, 45.02, 48.78, 53.73, 53.62]",-oTBHQjGv2A_50-43
469,14454,qYhB86EFOYE,59.19500000000001,partially,roll,114508,slightly,roll,flatten,spread,466722.0,51.04,flatten,spread,466724.0,69.15,"['flatten', 'flatten']","['spread', 'spread']","[466722, 466724]","[51.04, 69.15]",qYhB86EFOYE_59-19500000000001
470,12387,YfBTDNvF8Cs,34.165,finely,cut,29477,finely,chop,start,start,476290.0,29.93,beat,mix,476292.0,56.43,['start'],['start'],[476290],[29.93],YfBTDNvF8Cs_34-165
471,14985,2y60CgrQUBA,174.41,slowly,put,75501,slowly,place,whip,mix,25507.0,169.87,cool,cool,25508.0,183.42,"['whip', 'whip', 'cool', 'add']","['mix', 'mix', 'cool', 'add']","[25506, 25507, 25508, 25509]","[166.8, 169.87, 183.42, 184.1]",2y60CgrQUBA_174-41
472,10901,MViqVqrlaFc,92.86,completely,mix,118831,completely,dissolve,divide,separate,302086.0,75.7,add,add,302088.0,98.9,"['add', 'mix']","['add', 'mix']","[302088, 302089]","[98.9, 100.61]",MViqVqrlaFc_92-86
473,9080,Z9TCFE1oZpk,59.94,quickly,cook,103832,quickly,cook,add,add,544496.0,55.06,burn,burn,544498.0,61.99,"['add', 'burn', 'sprinkle']","['add', 'burn', 'sprinkle']","[544496, 544498, 544499]","[55.06, 61.99, 67.46]",Z9TCFE1oZpk_59-94
474,187,2s8tUy77lCk,62.74500000000001,finely,cut,20880,finely,chop,use,use,46150.0,53.24,use,use,46152.0,65.31,"['use', 'use']","['use', 'use']","[46150, 46152]","[53.24, 65.31]",2s8tUy77lCk_62-74500000000001
475,13170,PTNm3TiKY1s,239.685,finely,cut,91586,finely,chop,add,add,167260.0,237.81,cut,cut,167262.0,270.68,"['add', 'add']","['add', 'add']","[167259, 167260]","[231.36, 237.81]",PTNm3TiKY1s_239-685
476,8251,uWhCCD09qh4,166.345,slowly,add,31438,slowly,add,,,,,,,,,[],[],[],[],uWhCCD09qh4_166-345
477,988,09g0EQz32NQ,326.495,completely,dip,105259,totally,submerge,bring,carry,19685.0,309.9,,,,,[],[],[],[],09g0EQz32NQ_326-495
478,1650,X5AwglqKaI8,351.74,partially,cook,42901,slightly,reduce,add,add,392571.0,337.1,beat,mix,392573.0,363.53,[],[],[],[],X5AwglqKaI8_351-74
479,3983,F5DVfSNvyOE,39.44,quickly,cook,113764,quickly,cook,,,,,remove,take,273934.0,68.81,[],[],[],[],F5DVfSNvyOE_39-44
480,2380,yNk-jlwQfqE,280.63,completely,separate,16136,completely,break,touch,touch,47962.0,274.13,assemble,make,47964.0,284.08,"['touch', 'assemble', 'assemble']","['touch', 'make', 'make']","[47962, 47964, 47965]","[274.13, 284.08, 287.41]",yNk-jlwQfqE_280-63
481,11477,f9GYte_W_7w,94.64,finely,cut,105209,finely,cut,chop,cut,200102.0,69.23,add,add,200104.0,111.21,[],[],[],[],f9GYte_W_7w_94-64
482,13514,SCrVYkNjyhg,257.825,quickly,cook,76412,quickly,fry,beat,mix,407753.0,254.22,pop,put,407755.0,260.89,"['beat', 'pop']","['mix', 'put']","[407753, 407755]","[254.22, 260.89]",SCrVYkNjyhg_257-825
483,2034,BjG1oim-sVU,232.92,slowly,start,16136,slowly,start,add,add,53337.0,217.72,add,add,53339.0,233.07,"['add', 'use', 'whisk']","['add', 'use', 'mix']","[53339, 53340, 53341]","[233.07, 237.96, 241.39]",BjG1oim-sVU_232-92
484,11400,TX3BLHxWjQ8,322.655,quickly,add,105209,quickly,add,stick,stick,200293.0,319.31,mix,mix,200296.0,332.29,"['stick', 'mix']","['stick', 'mix']","[200293, 200296]","[319.31, 332.29]",TX3BLHxWjQ8_322-655
485,7856,PzT8IJxtMaA,93.155,slowly,add,34938,slowly,add,start,start,524590.0,75.34,dissolve,mix,524594.0,99.0,['dissolve'],['mix'],[524594],[99.0],PzT8IJxtMaA_93-155
486,11110,0EHCwbW6Svw,74.815,finely,cut,118831,finely,chop,use,use,301936.0,60.32,bring,carry,301938.0,101.42,[],[],[],[],0EHCwbW6Svw_74-815
487,16791,KWzmFftCYEc,1056.03,completely,cool,85159,completely,cool,remove,take,81864.0,1045.26,start,start,81866.0,1058.58,"['start', 'put', 'remove']","['start', 'put', 'take']","[81866, 81867, 81868]","[1058.58, 1060.14, 1065.04]",KWzmFftCYEc_1056-03
488,7594,6BXnNG4fwiw,126.965,partially,use,118779,halfway,use,fill,fill,285333.0,111.35,lie,put,285336.0,131.72,['lie'],['put'],[285336],[131.72],6BXnNG4fwiw_126-965
489,7729,g6L6w_ljDfM,124.05,slowly,start,34938,slowly,start,add,add,516528.0,122.92,add,add,516529.0,126.28,"['add', 'add', 'mix']","['add', 'add', 'mix']","[516528, 516529, 516530]","[122.92, 126.28, 129.65]",g6L6w_ljDfM_124-05
490,10752,LI6OkwYKvPY,149.22000000000003,completely,mix,118831,thoroughly,mix,add,add,299450.0,146.04,loosen,twist,299452.0,150.85,"['beat', 'add', 'loosen', 'fold']","['mix', 'add', 'twist', 'fold']","[299449, 299450, 299452, 299453]","[145.33, 146.04, 150.85, 155.87]",LI6OkwYKvPY_149-22000000000003
491,10043,y2IjQ_8JclU,423.23,slowly,mix,106568,slowly,mix,burn,burn,580772.0,416.89,bring,carry,580775.0,426.07,"['burn', 'bring']","['burn', 'carry']","[580772, 580775]","[416.89, 426.07]",y2IjQ_8JclU_423-23
492,12638,wz8frih_rZ0,390.97,quickly,cook,118421,fast,cook,put,put,62455.0,357.56,shut,close,62459.0,404.24,[],[],[],[],wz8frih_rZ0_390-97
493,11279,A9N4hsXT_Yo,24.785,finely,cut,105209,finely,chop,add,add,196397.0,22.39,cook,cook,196400.0,33.45,"['take', 'add', 'cook']","['take', 'add', 'cook']","[196396, 196397, 196400]","[15.62, 22.39, 33.45]",A9N4hsXT_Yo_24-785
494,9916,R4W0DyeUpLc,69.495,coarsely,cut,106568,coarsely,chop,use,use,585153.0,66.52,add,add,585155.0,75.88,"['set', 'transfer', 'use', 'add', 'stir', 'brown']","['set', 'move', 'use', 'add', 'mix', 'cook']","[585151, 585152, 585153, 585155, 585157, 585158]","[60.39, 63.37, 66.52, 75.88, 78.32, 79.13]",R4W0DyeUpLc_69-495
495,6209,cMiKkoHy8CM,17.945,finely,cut,106686,finely,chop,dice,cut,579389.0,13.87,use,use,579391.0,26.41,"['dice', 'use', 'use']","['cut', 'use', 'use']","[579389, 579391, 579392]","[13.87, 26.41, 27.78]",cMiKkoHy8CM_17-945
496,2747,HMjcPzBb-YQ,71.48,slowly,carry,81790,slowly,bring,whisk,mix,334722.0,40.68,scrape,scrape,334724.0,81.42,['scrape'],['scrape'],[334724],[81.42],HMjcPzBb-YQ_71-48
497,8053,0UKvRwWmLTg,121.845,partially,spread,34938,slightly,butter,mix,mix,527820.0,112.25,bring,carry,527822.0,126.99,"['mix', 'bring']","['mix', 'carry']","[527820, 527822]","[112.25, 126.99]",0UKvRwWmLTg_121-845
498,7809,kt7_igASDok,51.295,quickly,melt,34938,quickly,melt,use,use,522881.0,42.54,remove,take,522884.0,70.71,['use'],['use'],[522881],[42.54],kt7_igASDok_51-295
499,12339,N8hVKT1GeGA,456.165,completely,close,29477,totally,seal,cool,cool,483965.0,426.7,wash,wash,483967.0,459.57,['wash'],['wash'],[483967],[459.57],N8hVKT1GeGA_456-165
500,2,BYzu2SvAq7I,337.035,quickly,pour,53204,quickly,pour,make,make,193788.0,323.62,,,,,[],[],[],[],BYzu2SvAq7I_337-035
501,8302,OuRNIqKGuJQ,1395.54,completely,stop,31438,completely,stop,,,,,,,,,[],[],[],[],OuRNIqKGuJQ_1395-54
502,16093,tRswMvjlMp4,189.31,slowly,pour,41950,slowly,pour,fill,fill,68913.0,178.62,fill,fill,68915.0,192.71,['fill'],['fill'],[68915],[192.71],tRswMvjlMp4_189-31
503,9437,oP6F9F8-s10,119.12,finely,cut,96366,finely,chop,smash,press,135841.0,118.51,use,use,135842.0,125.63,"['remove', 'smash', 'use', 'cut']","['take', 'press', 'use', 'cut']","[135838, 135841, 135842, 135843]","[110.29, 118.51, 125.63, 126.24]",oP6F9F8-s10_119-12
504,9644,Dk4R7hs6F9M,72.97,slowly,add,91537,slowly,add,,,,,,,,,[],[],[],[],Dk4R7hs6F9M_72-97
505,925,QH7ViMjF5UI,133.06,finely,mix,105259,fine,mix,pour,pour,16957.0,129.96,add,add,16959.0,148.11,"['add', 'pour']","['add', 'pour']","[16956, 16957]","[125.58, 129.96]",QH7ViMjF5UI_133-06
506,617,y05q2kYkBDA,87.5,quickly,cook,97633,quickly,cook,add,add,442432.0,74.28,place,put,442434.0,127.93,[],[],[],[],y05q2kYkBDA_87-5
507,16797,d1TlzAvUKv8,68.35,slowly,add,85159,slowly,add,whisk,mix,80497.0,59.45,beat,mix,80500.0,74.86,"['whisk', 'use', 'beat']","['mix', 'use', 'mix']","[80497, 80499, 80500]","[59.45, 75.42, 74.86]",d1TlzAvUKv8_68-35
508,15248,quaSzwhX2Iw,398.855,completely,cook,14133,thoroughly,cook,dissolve,mix,128983.0,374.35,strain,drain,128985.0,408.68,['strain'],['drain'],[128985],[408.68],quaSzwhX2Iw_398-855
509,16448,3L89u0OJ2GI,535.48,quickly,add,57396,quickly,add,roll,roll,93063.0,405.07,use,use,93065.0,564.95,[],[],[],[],3L89u0OJ2GI_535-48
510,13213,i-iI7GfrEYY,76.91499999999998,quickly,adjust,91586,quickly,change,use,use,170598.0,64.49,use,use,170600.0,83.12,"['use', 'crush', 'use']","['use', 'press', 'use']","[170600, 170601, 170602]","[83.12, 84.22, 86.84]",i-iI7GfrEYY_76-91499999999998
511,13080,ML2fpCpmFjo,137.235,slowly,mix,91586,slowly,whisk,add,add,167657.0,134.8,add,add,167659.0,138.3,"['mix', 'add', 'add']","['mix', 'add', 'add']","[167656, 167657, 167659]","[130.07, 134.8, 138.3]",ML2fpCpmFjo_137-235
512,8553,cODsLoTOCHg,273.665,partially,adjust,93400,slightly,change,add,add,260832.0,256.18,cover,cover,260834.0,277.1,"['cover', 'simmer', 'join']","['cover', 'cook', 'attach']","[260834, 260835, 260836]","[277.1, 277.88, 281.85]",cODsLoTOCHg_273-665
513,8438,_qiGjqMTe-E,102.335,slowly,start,93400,slowly,start,add,add,257753.0,100.72,drain,drain,257755.0,176.93,"['mix', 'add']","['mix', 'add']","[257752, 257753]","[95.03, 100.72]",_qiGjqMTe-E_102-335
514,1047,a2PGplkrmFo,137.67000000000002,quickly,turn,105259,quickly,turn,pour,pour,13441.0,126.98,add,add,13443.0,138.87,['add'],['add'],[13443],[138.87],a2PGplkrmFo_137-67000000000002
515,14537,9DSKLjIYF14,382.52,completely,cook,114508,completely,bake,place,put,456008.0,348.93,cool,cool,456010.0,400.25,[],[],[],[],9DSKLjIYF14_382-52
516,1880,NN-2VQt9yk4,5.895,finely,cut,51659,finely,chop,,,,,cut,cut,434372.0,25.73,[],[],[],[],NN-2VQt9yk4_5-895
517,15013,Wh5yIIf3Q6M,116.1,quickly,mix,75501,fast,whisk,thicken,cook,24548.0,112.72,cook,cook,24550.0,117.76,"['cook', 'thicken', 'cook', 'cook']","['cook', 'cook', 'cook', 'cook']","[24547, 24548, 24550, 24551]","[108.39, 112.72, 117.76, 122.92]",Wh5yIIf3Q6M_116-1
518,1827,UHJe_2cPyWM,72.88,partially,wash,51659,slightly,rinse,pour,pour,436251.0,67.97,wash,wash,436253.0,79.79,"['cook', 'pour', 'wash']","['cook', 'pour', 'wash']","[436250, 436251, 436253]","[64.37, 67.97, 79.79]",UHJe_2cPyWM_72-88
519,14094,xQRuAhjB8O8,50.595,completely,wash,77194,fully,rinse,add,add,425240.0,49.87,use,use,425241.0,53.77,"['strain', 'cut', 'add', 'use', 'toss']","['drain', 'cut', 'add', 'use', 'turn']","[425236, 425238, 425240, 425241, 425242]","[41.3, 46.94, 49.87, 53.77, 58.3]",xQRuAhjB8O8_50-595
520,13486,mthMRrIutpc,25.4,quickly,start,76412,quick,start,,,,,add,add,409263.0,128.99,[],[],[],[],mthMRrIutpc_25-4
521,3381,0_Eav9-oMJM,417.505,quickly,peel,100901,quickly,peel,start,start,563001.0,404.19,start,start,563003.0,418.34,"['start', 'use', 'cook', 'use']","['start', 'use', 'cook', 'use']","[563003, 563004, 563005, 563006]","[418.34, 420.57, 422.6, 426.69]",0_Eav9-oMJM_417-505
522,14162,alL8dabsoGY,143.35000000000005,partially,pull,114508,slightly,pull,stop,stop,459104.0,120.32,grab,take,459108.0,163.82,[],[],[],[],alL8dabsoGY_143-35000000000005
523,3906,z7juoE_VWS4,180.445,finely,cut,113764,finely,slice,sit,sit,271290.0,155.35,coat,dip,271293.0,194.23,[],[],[],[],z7juoE_VWS4_180-445
524,14172,fp0vZpmybzQ,96.16,slowly,add,114508,slowly,add,heat,cook,450926.0,88.49,heat,cook,450928.0,96.19,"['heat', 'heat']","['cook', 'cook']","[450926, 450928]","[88.49, 96.19]",fp0vZpmybzQ_96-16
525,13108,sLyt_rYWVr0,75.63499999999998,completely,separate,91586,totally,break,add,add,171695.0,68.55,add,add,171698.0,83.22,"['add', 'mix', 'add']","['add', 'mix', 'add']","[171695, 171697, 171698]","[68.55, 84.99, 83.22]",sLyt_rYWVr0_75-63499999999998
526,6429,DQWDYUPh_C4,107.74,partially,cook,20898,slightly,cook,add,add,356362.0,100.67,add,add,356365.0,116.49,"['add', 'add']","['add', 'add']","[356362, 356365]","[100.67, 116.49]",DQWDYUPh_C4_107-74
527,10347,GR23vJ32bdw,152.45,quickly,pour,96127,fast,pour,whisk,mix,183000.0,146.32,cook,cook,183002.0,154.36,"['whisk', 'cook']","['mix', 'cook']","[183000, 183002]","[146.32, 154.36]",GR23vJ32bdw_152-45
528,196,MWuZ9r1P1gk,238.73,coarsely,grind,20880,coarsely,ground,add,add,44278.0,230.63,add,add,44281.0,253.03,['add'],['add'],[44278],[230.63],MWuZ9r1P1gk_238-73
529,5739,fJZvKcC3VKk,544.87,quickly,burn,118819,fast,burn,grab,take,448198.0,533.74,pull,pull,448201.0,554.04,['pull'],['pull'],[448201],[554.04],fJZvKcC3VKk_544-87
530,1237,T1sU32lVIKY,394.3,partially,fill,16323,halfway,fill,add,add,472985.0,365.38,steam,cook,472987.0,397.23,['steam'],['cook'],[472987],[397.23],T1sU32lVIKY_394-3
531,7986,O-pVtIFwvLM,168.175,completely,mix,34938,completely,combine,mix,mix,526695.0,165.02,seal,close,526697.0,179.38,['mix'],['mix'],[526695],[165.02],O-pVtIFwvLM_168-175
532,13305,4XUBiNEetc4,57.725,completely,set,40610,fully,set,turn,turn,147506.0,41.38,jack,raise,147508.0,62.54,"['jack', 'change']","['raise', 'adjust']","[147508, 147509]","[62.54, 67.26]",4XUBiNEetc4_57-725
533,41,s10etP1p2bU,115.23,quickly,take,53204,fast,remove,clean,wash,193905.0,101.41,cook,cook,193907.0,130.29,[],[],[],[],s10etP1p2bU_115-23
534,4219,R4KqL9hUCa0,62.195,finely,cut,93376,fine,chop,start,start,329952.0,58.82,add,add,329954.0,69.7,"['start', 'add']","['start', 'add']","[329952, 329954]","[58.82, 69.7]",R4KqL9hUCa0_62-195
535,15213,T2BQNgJKKlM,662.5699999999998,slowly,cook,14133,slowly,cook,season,sprinkle,130333.0,650.15,make,make,130335.0,675.37,[],[],[],[],T2BQNgJKKlM_662-5699999999998
536,2488,pfOjBK_d-Wc,71.205,slowly,pour,81790,slowly,pour,whisk,mix,338753.0,60.51,heat,cook,338755.0,77.81,"['heat', 'add']","['cook', 'add']","[338755, 338756]","[77.81, 80.76]",pfOjBK_d-Wc_71-205
537,10739,UKjWws-a7ew,216.72,completely,cover,118831,completely,cover,distribute,spread,299406.0,202.04,sprinkle,sprinkle,299408.0,224.13,['sprinkle'],['sprinkle'],[299408],[224.13],UKjWws-a7ew_216-72
538,2525,m2MuyprsGss,478.125,completely,cool,81790,completely,cool,sprinkle,sprinkle,338148.0,470.81,,,,,['sprinkle'],['sprinkle'],[338148],[470.81],m2MuyprsGss_478-125
539,10847,pPu6EILg_eU,106.61,partially,soak,118831,briefly,soak,cut,cut,303280.0,101.62,absorb,absorb,303282.0,118.94,"['cool', 'cut']","['cool', 'cut']","[303279, 303280]","[97.18, 101.62]",pPu6EILg_eU_106-61
540,646,Bu69_XHevHY,290.995,completely,cook,97633,fully,cook,place,put,438460.0,276.78,,,,,[],[],[],[],Bu69_XHevHY_290-995
541,15078,c8msJ0NHXp0,355.645,completely,fill,14133,fully,fill,fit,fill,130529.0,338.47,make,make,130531.0,365.82,[],[],[],[],c8msJ0NHXp0_355-645
542,6256,WGCbAjqc9CU,175.535,quickly,make,106686,quickly,form,break,separate,578996.0,171.0,add,add,578998.0,177.32,"['soften', 'break', 'add', 'mix']","['cook', 'separate', 'add', 'mix']","[578995, 578996, 578998, 578999]","[166.24, 171.0, 177.32, 181.32]",WGCbAjqc9CU_175-535
543,4317,JCmVw11Eg7E,144.51999999999995,slowly,lower,40596,slowly,lower,adjust,adjust,243759.0,80.8,bend,bend,243763.0,205.23,[],[],[],[],JCmVw11Eg7E_144-51999999999995
544,4379,7w76nbJMYAo,408.155,finely,stick,40596,fine,stick,fit,fill,237336.0,391.71,hold,hold,237338.0,421.98,[],[],[],[],7w76nbJMYAo_408-155
545,16771,5q9Q_V1uQ7E,371.015,slowly,raise,85159,slowly,rise,pour,pour,79058.0,357.15,fall,fall,79060.0,381.82,[],[],[],[],5q9Q_V1uQ7E_371-015
546,2160,VqKhsGQoJTU,351.085,quickly,mix,16136,quickly,dissolve,whisk,mix,53759.0,343.05,pour,pour,53762.0,352.38,"['whisk', 'pour']","['mix', 'pour']","[53759, 53762]","[343.05, 352.38]",VqKhsGQoJTU_351-085
547,7081,ztsJ3pN4c90,241.41,quickly,turn,89899,quick,flip,open,open,212374.0,193.61,slide,move,212376.0,291.37,[],[],[],[],ztsJ3pN4c90_241-41
