,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
119,923,E-XIli3c25Q,220.02,finely,cut,105259,thinly,slice,crack,separate,18495.0,192.92,bring,carry,18497.0,231.02,[],[],[],[],E-XIli3c25Q_220-02
120,980,xDy6N0ZIiJw,72.155,finely,grind,105259,finely,grind,season,sprinkle,19485.0,68.48,flour,sprinkle,19487.0,79.43,"['sift', 'season', 'flour', 'fry', 'season']","['pour', 'sprinkle', 'sprinkle', 'cook', 'sprinkle']","[19484, 19485, 19487, 19488, 19489]","[62.96, 68.48, 79.43, 80.16, 81.64]",xDy6N0ZIiJw_72-155
121,995,NX0XYT4q_2Q,633.3499999999998,finely,cut,105259,thinly,slice,lay,put,13936.0,630.86,,,,,['lay'],['put'],[13936],[630.86],NX0XYT4q_2Q_633-3499999999998
122,1039,djQrOSTWSpg,131.215,coarsely,mix,105259,coarsely,blend,combine,mix,13612.0,127.51,cool,cool,13615.0,135.26,"['soften', 'combine', 'cool']","['cook', 'mix', 'cool']","[13611, 13612, 13615]","[122.38, 127.51, 135.26]",djQrOSTWSpg_131-215
123,1040,djQrOSTWSpg,147.39999999999995,coarsely,mix,105259,coarsely,blend,cool,cool,13615.0,135.26,prepare,make,13617.0,152.44,"['prepare', 'prepare']","['make', 'make']","[13617, 13618]","[152.44, 155.17]",djQrOSTWSpg_147-39999999999995
124,1044,RkCJvVA1uLU,51.0,finely,cut,105259,finely,chop,mash,press,15895.0,42.4,start,start,15897.0,53.36,"['mash', 'start']","['press', 'start']","[15895, 15897]","[42.4, 53.36]",RkCJvVA1uLU_51-0
125,1045,RkCJvVA1uLU,65.95,finely,cut,105259,finely,slice,make,make,15898.0,63.71,add,add,15901.0,79.19,"['make', 'peel']","['make', 'peel']","[15898, 15899]","[63.71, 63.47]",RkCJvVA1uLU_65-95
126,1051,ISOxD4mwz-w,142.17000000000004,finely,cut,105259,finely,chop,add,add,12987.0,135.8,add,add,12989.0,143.03,"['scrape', 'add', 'add']","['scrape', 'add', 'add']","[12986, 12987, 12989]","[134.17, 135.8, 143.03]",ISOxD4mwz-w_142-17000000000004
127,1070,ZLS9f2iC_dE,355.845,finely,cut,105259,finely,slice,boil,cook,14251.0,337.86,simmer,cook,14252.0,364.21,['simmer'],['cook'],[14252],[364.21],ZLS9f2iC_dE_355-845
128,1118,Hi1gesLOtuw,91.545,finely,cut,105259,finely,chop,cut,cut,11384.0,85.94,grind,grind,11386.0,101.17,"['cut', 'grind']","['cut', 'grind']","[11384, 11386]","[85.94, 101.17]",Hi1gesLOtuw_91-545
129,1119,Hi1gesLOtuw,324.745,finely,cut,105259,finely,mince,cover,cover,11405.0,309.86,cover,cover,11407.0,326.86,['cover'],['cover'],[11407],[326.86],Hi1gesLOtuw_324-745
130,1229,LMYA_ql7z9g,103.25,finely,dip,16323,thinly,coat,cook,cook,470441.0,92.52,bring,carry,470443.0,136.45,[],[],[],[],LMYA_ql7z9g_103-25
131,1245,0kTKXg1renw,202.595,finely,stack,16323,thinly,stack,cut,cut,472231.0,197.35,chop,cut,472233.0,206.12,"['absorb', 'cut', 'chop', 'chop']","['absorb', 'cut', 'cut', 'cut']","[472230, 472231, 472233, 472234]","[193.77, 197.35, 206.12, 211.08]",0kTKXg1renw_202-595
132,1246,0kTKXg1renw,245.59,finely,cut,16323,thinly,chop,slice,cut,472241.0,242.14,stir,mix,472243.0,252.28,"['slice', 'stir', 'fry', 'heat']","['cut', 'mix', 'cook', 'cook']","[472241, 472243, 472244, 472245]","[242.14, 252.28, 252.28, 254.58]",0kTKXg1renw_245-59
133,1259,y7cRcTsVuNw,106.24,finely,cut,16323,finely,chop,add,add,467420.0,103.22,add,add,467422.0,106.81,"['saute', 'use', 'add', 'add', 'add', 'cook', 'brown']","['cook', 'use', 'add', 'add', 'add', 'cook', 'cook']","[467417, 467418, 467419, 467420, 467422, 467423, 467424]","[96.82, 98.8, 101.91, 103.22, 106.81, 109.49, 115.19]",y7cRcTsVuNw_106-24
134,1267,C3NHQQpN_o0,34.115,finely,cut,16323,finely,chop,cook,cook,470602.0,17.1,boil,cook,470604.0,52.4,[],[],[],[],C3NHQQpN_o0_34-115
135,1279,WTf5EgVY5uU,83.03999999999998,finely,carry,16323,thinly,bring,remove,take,470996.0,76.73,pour,pour,470998.0,88.23,"['remove', 'pour', 'remove']","['take', 'pour', 'take']","[470996, 470998, 470999]","[76.73, 88.23, 89.9]",WTf5EgVY5uU_83-03999999999998
136,1330,ZC50zgeWE5g,32.0,finely,cut,16323,finely,chop,,,,,add,add,467824.0,47.45,[],[],[],[],ZC50zgeWE5g_32-0
137,1352,DmhgC3bomcM,177.095,finely,cut,16323,thinly,slice,cut,cut,469564.0,169.99,fry,cook,469566.0,183.64,"['thicken', 'cut', 'heat', 'fry']","['cook', 'cut', 'cook', 'cook']","[469563, 469564, 469565, 469566]","[167.29, 169.99, 184.09, 183.64]",DmhgC3bomcM_177-095
138,1369,3_x4ocoocUs,65.57499999999999,finely,cut,16323,finely,cut,add,add,472638.0,62.88,add,add,472641.0,70.09,"['add', 'add', 'add', 'add']","['add', 'add', 'add', 'add']","[472638, 472639, 472641, 472642]","[62.88, 62.77, 70.09, 75.23]",3_x4ocoocUs_65-57499999999999
139,1374,cWSqHFAQtzU,91.785,finely,cut,16323,finely,chop,add,add,474601.0,80.6,add,add,474603.0,114.77,[],[],[],[],cWSqHFAQtzU_91-785
140,1394,bamF2TgcVyc,249.435,finely,cut,16323,finely,chop,drain,drain,469695.0,247.75,use,use,469697.0,273.86,['drain'],['drain'],[469695],[247.75],bamF2TgcVyc_249-435
141,1395,bamF2TgcVyc,290.98,finely,cut,16323,finely,chop,add,add,469699.0,289.25,remove,take,469701.0,309.96,['add'],['add'],[469699],[289.25],bamF2TgcVyc_290-98
142,1406,26e_NGOHo18,67.83,finely,take,16323,finely,remove,sift,pour,468120.0,61.77,sift,pour,468122.0,77.02,"['sift', 'sift']","['pour', 'pour']","[468120, 468122]","[61.77, 77.02]",26e_NGOHo18_67-83
143,1415,LzekwP1hqmc,125.665,finely,cut,16323,finely,chop,heat,cook,473965.0,116.12,cook,cook,473967.0,135.88,['heat'],['cook'],[473965],[116.12],LzekwP1hqmc_125-665
144,1419,t3YwJTiisoQ,26.35,finely,cut,16323,thinly,slice,add,add,468551.0,22.83,add,add,468552.0,34.3,"['add', 'add', 'add']","['add', 'add', 'add']","[468550, 468551, 468552]","[17.58, 22.83, 34.3]",t3YwJTiisoQ_26-35
145,1454,k8JOIiI0Ndk,144.405,finely,grind,16323,finely,grind,dry,dry,472797.0,132.68,spread,spread,472802.0,231.42,[],[],[],[],k8JOIiI0Ndk_144-405
146,1455,k8JOIiI0Ndk,161.26999999999995,finely,grind,16323,finely,grind,dry,dry,472797.0,132.68,spread,spread,472802.0,231.42,[],[],[],[],k8JOIiI0Ndk_161-26999999999995
147,1475,enwUUUrB70o,126.07,finely,cut,16323,thinly,slice,wipe,wash,468946.0,111.15,cut,cut,468948.0,135.24,['cut'],['cut'],[468948],[135.24],enwUUUrB70o_126-07
148,1576,nq69Wlkm_n4,25.47,finely,cut,16323,finely,mince,cut,cut,468632.0,23.01,dice,cut,468634.0,33.35,"['cut', 'dice']","['cut', 'cut']","[468632, 468634]","[23.01, 33.35]",nq69Wlkm_n4_25-47
149,1577,nq69Wlkm_n4,33.349999999999994,finely,cut,16323,finely,dice,mince,cut,468633.0,25.47,grab,take,468635.0,41.12,"['mince', 'grab']","['cut', 'take']","[468633, 468635]","[25.47, 41.12]",nq69Wlkm_n4_33-349999999999994
150,1578,nq69Wlkm_n4,88.225,finely,cut,16323,finely,mince,add,add,468647.0,87.58,add,add,468649.0,101.68,"['season', 'add', 'dice', 'add', 'add']","['sprinkle', 'add', 'cut', 'add', 'add']","[468643, 468644, 468645, 468646, 468647]","[79.02, 80.89, 81.61, 86.67, 87.58]",nq69Wlkm_n4_88-225
151,1610,nT3-x6zUB5I,73.485,finely,cut,42901,finely,chop,squeeze,press,392588.0,58.16,whip,mix,392590.0,102.2,[],[],[],[],nT3-x6zUB5I_73-485
152,1621,G9LU-KZTZs0,148.805,finely,cut,42901,thinly,slice,add,add,394276.0,141.11,combine,mix,394277.0,168.78,['add'],['add'],[394276],[141.11],G9LU-KZTZs0_148-805
153,1638,zGNgA9fTSS4,710.625,coarsely,fill,42901,thickly,pack,blend,mix,391621.0,704.64,dip,dip,391623.0,715.7,"['blend', 'dip']","['mix', 'dip']","[391621, 391623]","[704.64, 715.7]",zGNgA9fTSS4_710-625
154,1735,5Ko9h5qKdFk,51.045,finely,cut,34967,thinly,slice,chop,cut,372243.0,28.6,toss,turn,372245.0,57.41,"['toss', 'mix']","['turn', 'mix']","[372245, 372246]","[57.41, 59.18]",5Ko9h5qKdFk_51-045
155,1748,YJwIna8Eq-c,64.905,finely,cut,34967,finely,chop,grind,grind,373420.0,34.92,add,add,373422.0,73.1,['add'],['add'],[373422],[73.1],YJwIna8Eq-c_64-905
156,1749,YJwIna8Eq-c,88.28999999999998,finely,cut,34967,finely,chop,add,add,373426.0,86.75,toss,turn,373428.0,92.7,"['add', 'add', 'add', 'toss', 'add', 'fry']","['add', 'add', 'add', 'turn', 'add', 'cook']","[373424, 373425, 373426, 373428, 373429, 373430]","[79.01, 81.87, 86.75, 92.7, 95.53, 97.48]",YJwIna8Eq-c_88-28999999999998
157,1751,RGjM4bjS3RY,124.405,coarsely,grind,34967,coarsely,ground,add,add,371914.0,124.37,fold,fold,371916.0,128.09,"['fold', 'whisk', 'fold', 'add', 'fold', 'mix', 'fold', 'add']","['fold', 'mix', 'fold', 'add', 'fold', 'mix', 'fold', 'add']","[371911, 371912, 371913, 371914, 371916, 371917, 371918, 371919]","[115.52, 120.38, 119.84, 124.37, 128.09, 129.91, 132.69, 132.41]",RGjM4bjS3RY_124-405
158,1762,npq83xNO5Q4,65.66499999999999,finely,grind,34967,finely,grind,rip,separate,372434.0,65.62,add,add,372436.0,79.59,"['turn', 'rip']","['turn', 'separate']","[372433, 372434]","[62.1, 65.62]",npq83xNO5Q4_65-66499999999999
159,1764,npq83xNO5Q4,137.19,finely,grind,34967,finely,grind,break,separate,372441.0,133.6,spread,spread,372443.0,172.75,['break'],['separate'],[372441],[133.6],npq83xNO5Q4_137-19
160,1779,UnIgMLef9vg,189.715,finely,cut,34967,finely,chop,add,add,372979.0,180.68,stir,mix,372981.0,194.37,"['add', 'stir']","['add', 'mix']","[372979, 372981]","[180.68, 194.37]",UnIgMLef9vg_189-715
161,1814,18s2r2D9_R8,16.884999999999998,finely,grind,34967,finely,ground,,,,,mix,mix,372556.0,50.47,[],[],[],[],18s2r2D9_R8_16-884999999999998
162,1828,UHJe_2cPyWM,193.215,finely,cut,51659,finely,chop,blend,mix,436259.0,169.44,mix,mix,436260.0,203.73,[],[],[],[],UHJe_2cPyWM_193-215
163,1848,JQzcK9aJTW8,27.785,finely,cut,51659,thinly,slice,add,add,435163.0,26.37,add,add,435165.0,31.53,"['add', 'add']","['add', 'add']","[435163, 435165]","[26.37, 31.53]",JQzcK9aJTW8_27-785
164,1854,haWfgJddTcM,27.785,finely,cut,51659,thinly,slice,add,add,433113.0,26.37,add,add,433115.0,31.53,"['add', 'add']","['add', 'add']","[433113, 433115]","[26.37, 31.53]",haWfgJddTcM_27-785
165,1855,SQ0_Vlh0nRI,58.34,finely,cut,51659,finely,chop,steam,cook,432081.0,48.71,start,start,432082.0,58.59,"['steam', 'start', 'pop', 'mix']","['cook', 'start', 'put', 'mix']","[432081, 432082, 432084, 432085]","[48.71, 58.59, 63.56, 64.77]",SQ0_Vlh0nRI_58-34
166,1868,HW05eJczgxk,189.62,finely,cut,51659,finely,shred,add,add,431660.0,166.98,toast,cook,431662.0,196.75,['toast'],['cook'],[431662],[196.75],HW05eJczgxk_189-62
167,1881,NN-2VQt9yk4,84.32,finely,cut,51659,finely,chop,wash,wash,434378.0,81.45,pop,put,434380.0,98.88,"['add', 'wash']","['add', 'wash']","[434377, 434378]","[79.38, 81.45]",NN-2VQt9yk4_84-32
168,1884,9XU1ok4AT4Q,210.51,finely,cut,51659,thinly,cut,use,use,436185.0,189.11,carry,carry,436188.0,226.57,[],[],[],[],9XU1ok4AT4Q_210-51
169,1885,33NgT2Bhr7M,171.70999999999995,coarsely,cut,51659,not fine,chop,bake,cook,433056.0,152.63,cook,cook,433059.0,186.99,[],[],[],[],33NgT2Bhr7M_171-70999999999995
170,1887,YObXFx2N7wI,217.575,finely,cut,51659,fine,cut,make,make,431048.0,191.28,change,adjust,431050.0,236.0,[],[],[],[],YObXFx2N7wI_217-575
171,1897,W4MvOGFwe9s,57.655,finely,cut,51659,thinly,slice,toss,turn,435831.0,52.1,use,use,435832.0,92.85,['toss'],['turn'],[435831],[52.1],W4MvOGFwe9s_57-655
172,1898,W4MvOGFwe9s,60.39,finely,cut,51659,thinly,slice,toss,turn,435831.0,52.1,use,use,435832.0,92.85,['toss'],['turn'],[435831],[52.1],W4MvOGFwe9s_60-39
173,1913,QUpqegeKgfQ,199.855,finely,cut,51659,finely,chop,cut,cut,432700.0,182.2,squeeze,press,432702.0,215.5,[],[],[],[],QUpqegeKgfQ_199-855
174,1930,3s2FpCiNDJM,70.22,finely,cut,51659,finely,chop,use,use,432411.0,60.09,bend,bend,432413.0,75.39,['bend'],['bend'],[432413],[75.39],3s2FpCiNDJM_70-22
175,1931,JFTGig9QSNA,69.14,finely,cut,51659,thinly,slice,chop,cut,430983.0,61.2,toss,turn,430984.0,75.67,"['chop', 'toss']","['cut', 'turn']","[430983, 430984]","[61.2, 75.67]",JFTGig9QSNA_69-14
176,1933,R120ETnDutM,236.485,finely,cut,51659,thinly,slice,smash,press,434964.0,217.56,cook,cook,434965.0,244.07,['cook'],['cook'],[434965],[244.07],R120ETnDutM_236-485
177,1941,TfDZ2rqxU-8,59.03,finely,cut,51659,thinly,slice,grill,cook,431198.0,55.86,dry,dry,431199.0,61.47,"['grill', 'dry']","['cook', 'dry']","[431198, 431199]","[55.86, 61.47]",TfDZ2rqxU-8_59-03
178,1943,yqxN69888iA,54.47,finely,cut,51659,thinly,slice,peel,peel,433156.0,49.26,peel,peel,433158.0,61.16,"['tear', 'peel', 'peel']","['separate', 'peel', 'peel']","[433155, 433156, 433158]","[46.35, 49.26, 61.16]",yqxN69888iA_54-47
179,1946,OwDugHl7xk0,123.265,finely,cut,51659,fine,chop,use,use,434475.0,111.63,scrape,scrape,434478.0,145.88,[],[],[],[],OwDugHl7xk0_123-265
180,1954,m7exhaXU3GI,105.455,finely,cut,51659,finely,slice,shred,cut,435535.0,101.65,add,add,435536.0,113.87,"['shred', 'add']","['cut', 'add']","[435535, 435536]","[101.65, 113.87]",m7exhaXU3GI_105-455
181,1963,8YPcSVg-C3o,81.465,finely,cut,51659,thinly,slice,add,add,431175.0,66.81,add,add,431177.0,88.11,['add'],['add'],[431177],[88.11],8YPcSVg-C3o_81-465
182,1964,8YPcSVg-C3o,136.385,finely,cut,51659,thinly,slice,add,add,431177.0,88.11,add,add,431180.0,155.63,[],[],[],[],8YPcSVg-C3o_136-385
183,1971,_bmvzcATsSA,153.49,coarsely,cut,51659,coarsely,cut,use,use,433684.0,136.4,use,use,433686.0,193.47,[],[],[],[],_bmvzcATsSA_153-49
184,1976,s4EUjCU-EwA,41.44,finely,cut,51659,finely,chop,drain,drain,433207.0,37.77,make,make,433208.0,57.25,['drain'],['drain'],[433207],[37.77],s4EUjCU-EwA_41-44
185,1977,JKL6yE9I36I,44.315,finely,cut,51659,finely,chop,start,start,436741.0,35.72,clean,wash,436744.0,55.73,['start'],['start'],[436741],[35.72],JKL6yE9I36I_44-315
186,2086,Z-oF4Znv-bM,198.63,finely,spread,16136,thinly,spread,melt,melt,56148.0,196.85,stick,stick,56150.0,199.46,"['melt', 'stick', 'cool', 'chop', 'stack']","['melt', 'stick', 'cool', 'cut', 'stack']","[56148, 56150, 56151, 56152, 56153]","[196.85, 199.46, 202.87, 203.89, 207.53]",Z-oF4Znv-bM_198-63
187,2087,2NzlVUoJ_P0,157.865,finely,cut,16136,finely,chop,add,add,55532.0,155.05,add,add,55535.0,178.06,['add'],['add'],[55532],[155.05],2NzlVUoJ_P0_157-865
188,2134,QlANvMh5ci0,104.0,coarsely,cut,16136,coarsely,chop,add,add,47750.0,96.15,use,use,47752.0,109.32,"['add', 'use', 'salt', 'cut']","['add', 'use', 'sprinkle', 'cut']","[47750, 47752, 47753, 47754]","[96.15, 109.32, 109.99, 111.98]",QlANvMh5ci0_104-0
189,2348,uuYESSul2Do,43.17,finely,use,16136,fine,use,arrange,arrange,48754.0,21.91,bake,cook,48757.0,70.17,[],[],[],[],uuYESSul2Do_43-17
190,2349,JGDZDvlp6jo,127.785,finely,cut,16136,finely,chop,add,add,52304.0,126.76,add,add,52306.0,132.98,"['add', 'divide', 'add', 'add']","['add', 'separate', 'add', 'add']","[52302, 52303, 52304, 52306]","[120.83, 121.76, 126.76, 132.98]",JGDZDvlp6jo_127-785
191,2605,yHdOqwI1DJk,259.71,finely,cut,81790,finely,slice,use,use,334119.0,258.1,add,add,334121.0,261.68,"['stir', 'use', 'add', 'roll']","['mix', 'use', 'add', 'roll']","[334118, 334119, 334121, 334122]","[251.55, 258.1, 261.68, 265.34]",yHdOqwI1DJk_259-71
192,2770,uyZowFMkYqA,35.475,finely,grind,81790,finely,grind,soak,soak,336815.0,17.03,boil,cook,336817.0,37.47,"['boil', 'stir']","['cook', 'mix']","[336817, 336818]","[37.47, 43.65]",uyZowFMkYqA_35-475
193,2838,bPQVt41GFcc,196.585,finely,grate,26618,finely,grate,grab,take,553754.0,194.73,shut,close,553756.0,198.42,"['use', 'use', 'mix', 'grab', 'shut', 'flip', 'spray']","['use', 'use', 'mix', 'take', 'close', 'turn', 'spray']","[553751, 553752, 553753, 553754, 553756, 553757, 553758]","[187.93, 189.12, 192.48, 194.73, 198.42, 201.34, 203.55]",bPQVt41GFcc_196-585
194,2942,uIH6ZVnGjx4,272.775,finely,press,26618,fine,mash,add,add,553926.0,270.91,use,use,553928.0,274.18,"['add', 'use', 'use', 'add']","['add', 'use', 'use', 'add']","[553926, 553928, 553929, 553930]","[270.91, 274.18, 276.49, 278.82]",uIH6ZVnGjx4_272-775
195,2951,oyOEEthm5LQ,93.27,finely,grate,26618,finely,grate,cut,cut,553994.0,91.27,heat,cook,553995.0,189.39,"['freeze', 'cook', 'cut']","['cool', 'cook', 'cut']","[553992, 553993, 553994]","[83.49, 86.17, 91.27]",oyOEEthm5LQ_93-27
196,2973,cvkSsS1mIwU,53.855,finely,grind,26618,finely,grind,add,add,557589.0,50.05,add,add,557592.0,61.87,"['add', 'add', 'add']","['add', 'add', 'add']","[557588, 557589, 557592]","[46.27, 50.05, 61.87]",cvkSsS1mIwU_53-855
197,3297,aAx1Hzb-Ow8,301.225,coarsely,cut,100901,coarsely,chop,assemble,make,564115.0,292.56,crush,press,564117.0,305.85,"['assemble', 'crush']","['make', 'press']","[564115, 564117]","[292.56, 305.85]",aAx1Hzb-Ow8_301-225
198,3314,BEwj2L9sTNQ,168.435,finely,cut,100901,finely,slice,add,add,563584.0,160.87,use,use,563585.0,172.86,"['add', 'use']","['add', 'use']","[563584, 563585]","[160.87, 172.86]",BEwj2L9sTNQ_168-435
199,3327,3UjHXcW46DE,18.425,finely,cut,100901,finely,chop,prepare,make,561154.0,14.43,add,add,561157.0,30.74,"['prepare', 'prepare', 'prepare']","['make', 'make', 'make']","[561152, 561153, 561154]","[9.19, 12.28, 14.43]",3UjHXcW46DE_18-425
200,3328,3UjHXcW46DE,26.00500000000001,finely,cut,100901,finely,chop,prepare,make,561154.0,14.43,add,add,561157.0,30.74,"['add', 'add']","['add', 'add']","[561157, 561158]","[30.74, 32.53]",3UjHXcW46DE_26-00500000000001
201,3329,3UjHXcW46DE,72.045,finely,cut,100901,finely,chop,add,add,561162.0,70.35,take,take,561164.0,76.14,"['add', 'take']","['add', 'take']","[561162, 561164]","[70.35, 76.14]",3UjHXcW46DE_72-045
202,3335,eC9i4aR4Nac,92.175,finely,cut,100901,thinly,slice,toast,cook,561623.0,86.41,freeze,cool,561624.0,92.57,"['toast', 'freeze', 'freeze', 'bring', 'wrap']","['cook', 'cool', 'cool', 'carry', 'cover']","[561623, 561624, 561626, 561627, 561628]","[86.41, 92.57, 95.19, 98.08, 100.29]",eC9i4aR4Nac_92-175
203,3336,2urmwjUyihs,20.03,coarsely,press,100901,not finely,crush,use,use,562593.0,10.02,add,add,562596.0,25.96,['add'],['add'],[562596],[25.96],2urmwjUyihs_20-03
204,3337,2urmwjUyihs,23.94,finely,press,100901,finely,crush,use,use,562593.0,10.02,add,add,562596.0,25.96,['add'],['add'],[562596],[25.96],2urmwjUyihs_23-94
205,3350,6HaKOR4clK8,270.995,finely,cut,100901,thinly,slice,mix,mix,561608.0,230.63,squeeze,press,561610.0,272.51,"['squeeze', 'lie']","['press', 'put']","[561610, 561611]","[272.51, 276.49]",6HaKOR4clK8_270-995
206,3356,0hS1SBKoqP4,54.14,finely,cut,100901,thinly,slice,chop,cut,562023.0,53.12,use,use,562025.0,58.2,"['chop', 'use']","['cut', 'use']","[562023, 562025]","[53.12, 58.2]",0hS1SBKoqP4_54-14
207,3358,XwFAACNaNIU,66.25999999999999,finely,cut,100901,thinly,slice,add,add,563742.0,65.89,crush,press,563743.0,69.12,"['add', 'add', 'add', 'crush', 'crush', 'mix']","['add', 'add', 'add', 'press', 'press', 'mix']","[563739, 563740, 563742, 563743, 563744, 563745]","[59.4, 61.9, 65.89, 69.12, 70.47, 73.92]",XwFAACNaNIU_66-25999999999999
208,3368,bhygEnfJpmM,64.3,finely,grate,100901,finely,grate,dice,cut,564305.0,40.55,chop,cut,564307.0,67.9,"['chop', 'add']","['cut', 'add']","[564307, 564308]","[67.9, 71.36]",bhygEnfJpmM_64-3
209,3380,HAgx7Rr7uQc,171.93,finely,cut,100901,finely,chop,tear,separate,564807.0,168.09,,,,,"['use', 'tear']","['use', 'separate']","[564805, 564807]","[164.4, 168.09]",HAgx7Rr7uQc_171-93
210,3384,ZfSy6apUrgo,149.405,finely,cut,100901,thinly,slice,cut,cut,560720.0,145.0,cut,cut,560723.0,159.99,"['cut', 'cut']","['cut', 'cut']","[560720, 560721]","[145.0, 144.82]",ZfSy6apUrgo_149-405
211,3393,KLK---tdMzM,33.86,finely,cut,100901,finely,chop,hold,hold,559827.0,30.55,add,add,559829.0,68.17,['hold'],['hold'],[559827],[30.55],KLK---tdMzM_33-86
212,3394,zO2tu063YFo,39.58,finely,cut,100901,finely,dice,make,make,563965.0,37.49,add,add,563967.0,68.26,['make'],['make'],[563965],[37.49],zO2tu063YFo_39-58
213,3395,zO2tu063YFo,131.28500000000003,finely,cut,100901,finely,chop,pull,pull,563977.0,123.92,adjust,adjust,563980.0,155.6,['pull'],['pull'],[563977],[123.92],zO2tu063YFo_131-28500000000003
214,3396,1X_Zqj0navU,127.365,finely,cut,100901,finely,shred,add,add,560177.0,98.86,start,start,560179.0,134.84,['start'],['start'],[560179],[134.84],1X_Zqj0navU_127-365
215,3399,qeogPR6nRn8,360.78,finely,grate,100901,finely,grate,cook,cook,562528.0,321.21,use,use,562531.0,366.89,['use'],['use'],[562531],[366.89],qeogPR6nRn8_360-78
216,3722,ilr9J4rKBKE,79.00999999999998,finely,cut,109761,finely,chop,add,add,414629.0,77.0,,,,,['add'],['add'],[414629],[77.0],ilr9J4rKBKE_79-00999999999998
217,3768,ckD6W9Hs3-4,54.35,coarsely,press,109761,coarsely,mash,cover,cover,414735.0,42.77,set,set,414737.0,55.61,"['set', 'slice']","['set', 'cut']","[414737, 414738]","[55.61, 57.11]",ckD6W9Hs3-4_54-35
218,3881,aLFq8DxiHD8,159.685,finely,cut,113764,thinly,slice,build,make,272153.0,148.32,marinate,soak,272154.0,161.0,"['marinate', 'turn']","['soak', 'turn']","[272154, 272155]","[161.0, 163.86]",aLFq8DxiHD8_159-685
219,3882,J6SdpXjiXrM,35.655,finely,cut,113764,thinly,slice,use,use,268944.0,30.73,fall,fall,268946.0,39.67,"['use', 'fall']","['use', 'fall']","[268944, 268946]","[30.73, 39.67]",J6SdpXjiXrM_35-655
220,3884,A7USv2y5V-c,44.29,finely,cut,113764,thinly,cut,prepare,make,268744.0,35.53,use,use,268747.0,59.12,['prepare'],['make'],[268744],[35.53],A7USv2y5V-c_44-29
221,3887,m9tt0BgdU00,56.74500000000001,finely,cut,113764,finely,chop,grind,grind,270713.0,50.45,grate,grate,270716.0,69.83,['grind'],['grind'],[270713],[50.45],m9tt0BgdU00_56-74500000000001
222,3888,m9tt0BgdU00,61.41,finely,cut,113764,finely,chop,grind,grind,270713.0,50.45,grate,grate,270716.0,69.83,['grate'],['grate'],[270716],[69.83],m9tt0BgdU00_61-41
223,3893,i5bhgp_kzek,112.42,finely,cut,113764,finely,chop,sprinkle,sprinkle,271097.0,110.44,use,use,271099.0,113.73,"['use', 'sprinkle', 'sprinkle', 'use', 'toast']","['use', 'sprinkle', 'sprinkle', 'use', 'cook']","[271095, 271096, 271097, 271099, 271101]","[102.76, 107.83, 110.44, 113.73, 121.95]",i5bhgp_kzek_112-42
224,3928,w-j53NByxh4,36.075,finely,cut,113764,finely,chop,start,start,271172.0,33.48,use,use,271175.0,48.37,"['feed', 'start']","['feed', 'start']","[271171, 271172]","[27.36, 33.48]",w-j53NByxh4_36-075
225,3947,6G0a_KFXc8I,202.615,finely,cut,113764,finely,chop,trim,cut,269517.0,194.34,add,add,269520.0,204.38,"['trim', 'use', 'add']","['cut', 'use', 'add']","[269517, 269518, 269520]","[194.34, 193.64, 204.38]",6G0a_KFXc8I_202-615
226,3957,HAzLKOgGcgE,283.8,finely,cook,113764,fine,grill,turn,turn,275141.0,256.91,fit,fill,275143.0,287.73,"['fit', 'rotate']","['fill', 'turn']","[275143, 275144]","[287.73, 293.38]",HAzLKOgGcgE_283-8
227,3964,v_fwAfFSRK4,275.565,finely,cut,113764,thinly,slice,season,sprinkle,272973.0,268.49,put,put,272975.0,285.78,['season'],['sprinkle'],[272973],[268.49],v_fwAfFSRK4_275-565
