,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
157,1064,7390,O9ib9LFETa4_000005_000015,O9ib9LFETa4,5.0,15.0,train,brush,carefully,A young girl is carefully brushing an adult female's hair.,brush,carefully
158,2280,15122,ywCFsAM0aJA_000120_000130,ywCFsAM0aJA,120.0,130.0,train,brush,carefully,A girl is carefully brushing her hair using a hair brush.,brush,carefully
159,4464,29633,AlDt0TtAbag_000003_000013,AlDt0TtAbag,3.0,13.0,train,comb,carefully,A woman sits at a table and holds a small dog as she carefully combs it's hair,brush,carefully
160,1055,7344,lCM3es_dCw4_000004_000014,lCM3es_dCw4,4.0,14.0,train,brush,thoroughly,A man brushes a young child's hair thoroughly as they are filmed.,brush,completely
161,1060,7379,Exyv2UKrdJQ_000108_000118,Exyv2UKrdJQ,108.0,118.0,train,brush,down,A girl brushing down her hair to a side with a brush,brush,downwards
162,1074,7447,gaunySZtkzA_000020_000030,gaunySZtkzA,20.0,30.0,train,brush,down,A teenage boy who has very your hair is brushing his hair down.,brush,downwards
163,2404,15719,-Cj7bIQZMTU_000039_000049,-Cj7bIQZMTU,39.0,49.0,train,burn,outside,A closeup of a pile of sticks surrounded by rocks burning outside.,burn,outdoor
164,6010,38988,98kXym5hBXI_000159_000169,98kXym5hBXI,159.0,169.0,train,burn,outside,"Outside on a metal pan, a piece of paper is burning.",burn,outdoor
165,3638,24472,bA-en9tgAQg_000060_000070,bA-en9tgAQg,60.0,70.0,train,burn,slowly,A small pit dug with few tree branches and ashes is slowly burning items e.g papers thrown in.,burn,slowly
166,5997,38881,wpM7lIlRudo_000022_000032,wpM7lIlRudo,22.0,32.0,train,burn,slowly,A match that has just been struck is slowly burning out.,burn,slowly
167,824,5576,5mXw6ImTSTM_000000_000010,5mXw6ImTSTM,0.0,10.0,train,bring,back,A male is in the water at a beach and the waves bring him back to shore.,carry,backwards
168,1240,8571,kgF6F389PVU_000286_000296,kgF6F389PVU,286.0,296.0,train,bring,back,A man attached to along rope hovers down over a body of water and is brought back to safe ground.,carry,backwards
169,1463,10143,Be4hwJOMK2k_000003_000013,Be4hwJOMK2k,3.0,13.0,train,carry,back,A hip carry to back carry tutorial where a woman shows how she changes carrying her baby,carry,backwards
170,1669,11439,MBSnD_jNYWI_000023_000033,MBSnD_jNYWI,23.0,33.0,train,bring,back,A group of students and teachers hold a cheerful rally to bring back corporal punishment.,carry,backwards
171,3002,20105,wLXRFSGZh9I_000049_000059,wLXRFSGZh9I,49.0,59.0,train,bring,back,"It looks somewhat like a man is practicing kicking a soccer ball, bringing his leg back and driving it forward.",carry,backwards
172,6694,43776,ObNa0HK7fcc_000004_000014,ObNa0HK7fcc,4.0,14.0,train,carry,carefully,A moving company carefully carries people's furniture from the truck into their house.,carry,carefully
173,6673,43640,Kk2e-0ohKvA_000035_000045,Kk2e-0ohKvA,35.0,45.0,train,bring,forward,A man is bending over on the ground and bringing his feet forward quickly to exercise.,carry,forwards
174,6679,43650,r96lRJtfYXY_000006_000016,r96lRJtfYXY,6.0,16.0,train,bring,forward,"A man is suatted down, with the palm of his hands on the ground in front of him, and moves his leg straight back behind him, then brings it forward, and alternates legs in the same manner.",carry,forwards
175,9071,59292,uRW4CskRCNc_000078_000088,uRW4CskRCNc,78.0,88.0,train,carry,outside,A bunch of people force elephants to carry them around on their backs outside.,carry,outdoor
176,15428,100497,92VHZvdRdnE_000071_000081,92VHZvdRdnE,71.0,81.0,test,carry,outside,"Outside a toddler is carrying snow, she goes to throw it and throws some in her face then she turns around and an unseen female is laughing and talking to her.",carry,outdoor
177,17522,113927,M2CbvHW5jdI_000110_000120,M2CbvHW5jdI,110.0,120.0,test,carry,outside,group of men are carrying stones or rocks outside to clean the cave,carry,outdoor
178,124,823,ieIq7ym_UXQ_000007_000017,ieIq7ym_UXQ,7.0,17.0,train,clap,constantly,A large room full of people that are constantly clapping at something.,clap,continuously
179,125,824,ieIq7ym_UXQ_000007_000017,ieIq7ym_UXQ,7.0,17.0,train,applaud,continuously,An audience containing both adults and children are continuously applauding.,clap,continuously
180,126,825,ieIq7ym_UXQ_000007_000017,ieIq7ym_UXQ,7.0,17.0,train,clap,lightly,Many members of an audience clapping lightly at a performance.,clap,gently
181,10982,70897,5I_UpB0nOfg_000017_000027,5I_UpB0nOfg,17.0,27.0,train,clap,outside,Eight people clap and square dance outside on grass.,clap,outdoor
182,1958,13340,n0BQdwtiQ6k_000010_000020,n0BQdwtiQ6k,10.0,20.0,train,clap,fast,A man demonstrates how he can clap his hands very fast.,clap,quickly
183,130,847,q7hDmOUFdP8_000000_000010,q7hDmOUFdP8,0.0,10.0,train,clap,slowly,Stock footage of hands slowly clapping for an artist on the stage.,clap,slowly
184,811,5504,YSxN58jcRKI_000003_000013,YSxN58jcRKI,3.0,13.0,train,climb,inside,A team pushes a bobsled down a hill and then climbs inside of it,climb,indoor
185,2136,14549,iqUz-YuearY_000026_000036,iqUz-YuearY,26.0,36.0,train,climb,inside,A woman climbs to the top of a rope inside of a building.,climb,indoor
186,2158,14631,olVCqOzMqAI_000000_000010,olVCqOzMqAI,0.0,10.0,train,climb,indoors,"A young man climbs a rope indoors, once the man reaches the top he begins to decline on the rope.",climb,indoor
187,2174,14685,mzqDvgpiGP4_000013_000023,mzqDvgpiGP4,13.0,23.0,train,climb,indoors,A woman is climbing up a rope indoors to music.,climb,indoor
188,2214,14826,OAHWyWJmvJI_000030_000040,OAHWyWJmvJI,30.0,40.0,train,climb,inside,A young person practices climbing inside high up on some equipment.,climb,indoor
189,2217,14832,CPOL0ueBo4U_000010_000020,CPOL0ueBo4U,10.0,20.0,train,climb,indoors,A female toddler climbing up a metal folding ladder indoors.,climb,indoor
190,3353,22563,zkAM2US5Hzk_000000_000010,zkAM2US5Hzk,0.0,10.0,train,climb,inside,A person in a yellow vest opens the lid of a large dumpster and starts to climb inside.,climb,indoor
191,3587,24026,_VrbefX-6vQ_000002_000012,_VrbefX-6vQ,2.0,12.0,train,climb,inside,A kid walks over to the Easter basket and tries to climb inside of it.,climb,indoor
192,10,27,Ww61iwaFGrM_000059_000069,Ww61iwaFGrM,59.0,69.0,train,climb,outside,A man is rock climbing outside using a rope and gloves.,climb,outdoor
193,37,98,bFdTLPL8TTM_000169_000179,bFdTLPL8TTM,169.0,179.0,train,climb,outside,Outside a man is climbing up a rope next to a waterfall.,climb,outdoor
194,2128,14520,4vqno9mmRvU_000025_000035,4vqno9mmRvU,25.0,35.0,train,climb,outside,a man with no shirt on attempting to climb a rope outside,climb,outdoor
195,2129,14523,0pVGiAU6XEA_000011_000021,0pVGiAU6XEA,11.0,21.0,train,climb,outdoors,A man climbs a free-swinging rope outdoors while a woman laughs and tells him to stop.,climb,outdoor
196,2149,14589,u4Rm6srmIS8_000019_000029,u4Rm6srmIS8,19.0,29.0,train,climb,outside,A boy climbs up rope and into a tree outside.,climb,outdoor
197,2179,14705,qteDmK1KtG4_000014_000024,qteDmK1KtG4,14.0,24.0,train,climb,outside,A man climbs to the top of two ropes outside near a sand pit.,climb,outdoor
198,2183,14714,4QbjK2_ilTI_000000_000010,4QbjK2_ilTI,0.0,10.0,train,climb,outside,Outside a kid is climbing a rope ladder to get to the top.,climb,outdoor
199,2188,14722,PQ94yoXfTxk_000017_000027,PQ94yoXfTxk,17.0,27.0,train,climb,outdoors,"Outdoors, a young boy climbs a ladder to the top.",climb,outdoor
200,2189,14724,Kiz-WIN5T7U_000023_000033,Kiz-WIN5T7U,23.0,33.0,train,climb,outside,CHild in pink jacket and purple gloves climbs up playset outside.,climb,outdoor
201,2212,14822,Q95YCBZ8Mrs_000014_000024,Q95YCBZ8Mrs,14.0,24.0,train,climb,outside,"A little girl is climbing up a rope ladder outside towards a large stuffed animal, then falls off.",climb,outdoor
202,2216,14829,5M5kdqE0FRE_000064_000074,5M5kdqE0FRE,64.0,74.0,train,climb,outside,A worker man is climbing up a ladder outside then he climbs down the ladder,climb,outdoor
203,2220,14839,_M815JBLmzg_000016_000026,_M815JBLmzg,16.0,26.0,train,climb,outside,Young men are trying to climb rope ladders outside at an amusement park.,climb,outdoor
204,2225,14864,D9IzTxq-pU4_000025_000035,D9IzTxq-pU4,25.0,35.0,train,climb,outdoors,A man climbs a tree outdoors in order to get his ball back.,climb,outdoor
205,2231,14877,oksuZ7ct_DQ_000021_000031,oksuZ7ct_DQ,21.0,31.0,train,climb,outside,A man with shorts on climbing up a long tree outside.,climb,outdoor
206,2235,14891,69gjD3A2rT0_000035_000045,69gjD3A2rT0,35.0,45.0,train,climb,outside,A shirtless man is climbing down a tall tree outside.,climb,outdoor
207,2240,14908,hV92vofvyak_000000_000010,hV92vofvyak,0.0,10.0,train,climb,outside,"Small girl climbing in a smaller tree outside of a residence,",climb,outdoor
208,2259,14979,h2LC_ArzOxU_000000_000010,h2LC_ArzOxU,0.0,10.0,train,climb,outside,A child climbs a tree outside while an adult comments,climb,outdoor
209,2170,14679,O02pJn1BaBk_000006_000016,O02pJn1BaBk,6.0,16.0,train,climb,halfway,"A woman climbs halfway up a thick rope tied to a tree branch using only her hands and arms, looks back over her shoulder at the camera, and descends",climb,partially
210,2150,14596,o0fiQvaQ6Pk_000089_000099,o0fiQvaQ6Pk,89.0,99.0,train,climb,properly,"A man demonstrating how to properly climb a tree, maintaining proper safety procedure.",climb,properly
211,2204,14780,XIXD-UBuwlo_000009_000019,XIXD-UBuwlo,9.0,19.0,train,climb,successfully,Child successfully climbs chain rails into a playset outside.,climb,properly
212,9402,60704,2jXlO2nzHGE_000026_000036,2jXlO2nzHGE,26.0,36.0,train,climb,properly,A guide showing a younger kid how to properly climb the wall.,climb,properly
213,15591,101513,4uBp1SkvoaY_000026_000036,4uBp1SkvoaY,26.0,36.0,test,climb,successfully,A toddler climbs successfully up a ladder to a slide and a woman cheers for him.,climb,properly
214,2173,14682,O02pJn1BaBk_000006_000016,O02pJn1BaBk,6.0,16.0,train,climb,vertically,A fit young adult woman climbs a rope vertically that is suspended from a large tree.,climb,vertically
215,6819,44621,l7xa9YGB3Sc_000035_000045,l7xa9YGB3Sc,35.0,45.0,train,shut,down,A man is prying open a door while the elevator is being shut down.,close,downwards
216,15845,103137,l_5sQ5_v3Ac_000626_000636,l_5sQ5_v3Ac,626.0,636.0,test,close,evenly,A man attempts make sure two cabinet doors close evenly.,close,evenly
217,17533,113972,3WJjJcCBmE4_000115_000125,3WJjJcCBmE4,115.0,125.0,test,close,poorly,A teenage boy is showing how he wrapped a Christmas person for his mom using a poorly closed box and ribbon taped on top.,close,improperly
218,4272,28253,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,close,outdoors,A man using a stemple machine to close a lid outdoors,close,outdoor
219,6863,44957,iCUZjXVulJo_000004_000014,iCUZjXVulJo,4.0,14.0,train,close,up,"A person walks into the kitchen and opens the fridge door, then closes it back up",close,upwards
220,2445,16055,6wVt40_WAMo_000027_000037,6wVt40_WAMo,27.0,37.0,train,cook,completely,Nugget-sized pieces of white meat are seared in a frying pan; one piece is cut open to display what it looks like when it is cooked completely.,cook,completely
221,6300,41330,4O43GNLuDiU_000131_000141,4O43GNLuDiU,131.0,141.0,train,cook,fully,A person placing food in a toaster oven and removing after it is fully cooked.,cook,completely
222,314,2506,UPCTe02voHY_000275_000285,UPCTe02voHY,275.0,285.0,train,bake,half,"Woman shows half baked cookies and says that ""cookies are done.""",cook,partially
223,2354,15477,pgrTxMZc4Hk_000010_000020,pgrTxMZc4Hk,10.0,20.0,train,boil,half,"making different shaped half boiled omlettes, car shape, flower shape etc.",cook,partially
224,317,2557,m12BPEN6Y3s_000150_000160,m12BPEN6Y3s,150.0,160.0,train,bake,properly,A woman picks up a cookie with a spatula and describes how to tell they have been properly baked.,cook,properly
225,319,2607,sU8NJEPH7IQ_000143_000153,sU8NJEPH7IQ,143.0,153.0,train,bake,properly,A man speaking Spanish is teaching a young woman how to properly bake something in an oven.,cook,properly
226,349,2851,qbFqbEweHIA_000000_000010,qbFqbEweHIA,0.0,10.0,train,grill,properly,a guy demostrating how to properly grill food on a fancy grill,cook,properly
227,2347,15448,NLbHfqZavyY_000247_000257,NLbHfqZavyY,247.0,257.0,train,cook,properly,A man is teaching a child how to properly cook something for the first time.,cook,properly
228,2362,15546,7pN1Sdhhr8M_000099_000109,7pN1Sdhhr8M,99.0,109.0,train,cook,properly,The man is showing how to cook an egg properly in the kitchen.,cook,properly
229,2365,15591,5ZwiGw_g8YA_000094_000104,5ZwiGw_g8YA,94.0,104.0,train,poach,perfectly,A person is showing a perfectly poached egg with a runny yellow yolk.,cook,properly
230,2427,15811,J77n3IiGR4Q_000166_000176,J77n3IiGR4Q,166.0,176.0,train,brown,properly,The woman is demonstrating how to properly brown the meat for a dish that she is cooking.,cook,properly
231,2433,15887,bjizjWUxyto_000004_000014,bjizjWUxyto,4.0,14.0,train,cook,properly,A person showing how to properly cook sausages on an outdoor grill.,cook,properly
232,2438,15964,ns2C99ZC2OI_000293_000303,ns2C99ZC2OI,293.0,303.0,train,cook,properly,In a kitchen a chef teaches how to properly cook a meal,cook,properly
233,2442,16008,Wp78Qm_PtAs_000386_000396,Wp78Qm_PtAs,386.0,396.0,train,cook,properly,A man demonstrates how to properly cook scallops in a pan.,cook,properly
234,2440,15990,YGnZwSJvyHM_000033_000043,YGnZwSJvyHM,33.0,43.0,train,saute,quickly,"Using a cast iron pan and wooden spoon, a chef demonstrates how to saute vegetables quickly.",cook,quickly
235,4255,28138,s5LKHj60ZyI_000042_000052,s5LKHj60ZyI,42.0,52.0,train,saute,quickly,A woman is showing in her kitchen how to add vegetables to stir fry or alternatively quickly sauteed until heated through.,cook,quickly
236,2358,15517,DiD4OKwg5g8_000002_000012,DiD4OKwg5g8,2.0,12.0,train,cook,slowly,Someone seasoning eggs and cooking them slowly on the stove,cook,slowly
237,2361,15535,5A4Nu25Gz5A_000163_000173,5A4Nu25Gz5A,163.0,173.0,train,cook,slowly,An egg slowly cooks in a pan and someone moves it around.,cook,slowly
238,2399,15692,xwN7-Xc-vPg_000386_000396,xwN7-Xc-vPg,386.0,396.0,train,cook,slowly,A woman kneels next to a bbq as ribs slowly cook on a rotisseri.,cook,slowly
239,2417,15755,P7lcKq8C1OU_000018_000028,P7lcKq8C1OU,18.0,28.0,train,cook,slowly,Some meat is being slowly cooked in an outdoor brick oven.,cook,slowly
240,2432,15844,EKJL4Wn90Xo_000004_000014,EKJL4Wn90Xo,4.0,14.0,train,warm,slowly,a person by a machine warming up hot dogs slowly,cook,slowly
241,4245,28034,aNhKp-0S-iU_000054_000064,aNhKp-0S-iU,54.0,64.0,train,saute,slowly,A person is slowly sauteing vegetables inside of a wok.,cook,slowly
242,9344,60492,TX8QEqJCf9E_000005_000015,TX8QEqJCf9E,5.0,15.0,train,roast,slowly,Two pigs slowly being roasted on a spinning roasting pit.,cook,slowly
243,9345,60493,QcbIDl6BeF4_000005_000015,QcbIDl6BeF4,5.0,15.0,train,roast,slow,Someone is slow roasting a pig on an open flame.,cook,slowly
244,1412,9672,-PdnFBwFedA_000053_000063,-PdnFBwFedA,53.0,63.0,train,count,loud,A girl deals cards onto a pillow while counting out loud.,count,loudly
245,1960,13360,6YwjxRxDwtg_000024_000034,6YwjxRxDwtg,24.0,34.0,train,count,loudly,A baby in white claps his hands to the rhythm of a woman counting loudly.,count,loudly
246,2491,16331,4eEgCU1Mb68_000005_000015,4eEgCU1Mb68,5.0,15.0,train,count,loud,"A boy wearing a crown, sits and counts something out loud.",count,loudly
247,2494,16341,f210Z3oy_HE_000003_000013,f210Z3oy_HE,3.0,13.0,train,count,loud,"A woman picking up bills (money), and counting them out loud.",count,loudly
248,5619,36157,edAduyAzz94_000000_000010,edAduyAzz94,0.0,10.0,train,count,loud,Several girls are in a group doing jumping jacks as they count out loud.,count,loudly
249,341,2787,cUm3tEfYd44_000375_000385,cUm3tEfYd44,375.0,385.0,train,wrap,carefully,A person starts carefully wrapping up the knees of someone else.,cover,carefully
250,4030,26934,varWhroaaAM_000335_000345,varWhroaaAM,335.0,345.0,train,wrap,carefully,A man is carefully wrapping string around a hook to make a lure.,cover,carefully
251,4043,27003,_Olz4AnpQDg_000393_000403,_Olz4AnpQDg,393.0,403.0,train,wrap,carefully,A male speaks while he very carefully wraps fine string around a metal hook and then cuts the string.,cover,carefully
252,15682,102114,tMh2VAsrgh4_000053_000063,tMh2VAsrgh4,53.0,63.0,test,wrap,sloppily,A persons is sloppily wrapping a present by rolling it paper and setting it down.,cover,carelessly
253,329,2708,F__Uc2BPWfg_000043_000053,F__Uc2BPWfg,43.0,53.0,train,wrap,properly,A narrator explains how to properly wrap an emergency bandage.,cover,properly
254,330,2711,7d5kZNhzZXE_000403_000413,7d5kZNhzZXE,403.0,413.0,train,wrap,properly,A woman is showing and explaining how to wrap an ankle properly.,cover,properly
255,334,2724,6-GNRJtpgU0_000109_000119,6-GNRJtpgU0,109.0,119.0,train,wrap,properly,A woman showing how to properly wrap a bandage around someone's foot.,cover,properly
256,338,2753,x-U7HUTiYYo_000178_000188,x-U7HUTiYYo,178.0,188.0,train,wrap,properly,A person is demonstrating how to properly wrap a bandage around the foot and ankle.,cover,properly
257,342,2807,TwwfsKaK0-o_000111_000121,TwwfsKaK0-o,111.0,121.0,train,wrap,properly,A coach demonstrates how to properly wrap a knee or leg when it's injured.,cover,properly
258,345,2824,kmH8PFDMTVc_000085_000095,kmH8PFDMTVc,85.0,95.0,train,wrap,correctly,A person in a foreign language is explaining how to wrap an elbow correctly.,cover,properly
